row_id,source,cloverItemId,siteId,name,cloverCategory,siteCategory,queueStatus,recordType,confidence,suggestedCloverCategory,suggestedSiteCategory,priceCAD,stockQty,published,hasImage,hasDescription,brand,cleanNameFr,recommendedAction,reason,notes
812,clover_pending,MHHMM0SA6TR1P,,ASF Large 40g a 49g,Rongeur,,pending,animal,high,Rongeur,,2.75,0,no,no,no,,Large 40g a 49g,crear_animal,"Categoría Clover animal existente — mantener ""Rongeur""",
813,clover_pending,ESSAWBZBVVBZ2,,ASF Pinky 1g a 3g,Rongeur,,pending,animal,high,Rongeur,,1.10,0,no,no,no,,Pinky 1g a 3g,crear_animal,"Categoría Clover animal existente — mantener ""Rongeur""",
814,clover_pending,PG4GBZBPXX5X6,,ASF Sub-adulte 20g a 29g,Rongeur,,pending,animal,high,Rongeur,,2.25,0,no,no,no,,Sub-adulte 20g a 29g,crear_animal,"Categoría Clover animal existente — mantener ""Rongeur""",
815,clover_pending,2E06HQEPZAJ62,,ASF Weanling 15g a 19g,Rongeur,,pending,animal,high,Rongeur,,2.15,0,no,no,no,,Weanling 15g a 19g,crear_animal,"Categoría Clover animal existente — mantener ""Rongeur""",
816,clover_pending,6TZE6Z1X4708M,,ATB Gris mâle,Serpent,,pending,animal,high,Serpent,,450.00,0,no,no,no,,Gris mâle,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
817,clover_pending,EAZCRB78RN5Z6,,Acanthosaura Capra,,,pending,animal,medium,Lezard,,100.00,0,no,no,no,,Acanthosaura Capra,crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",
818,clover_pending,VKE8BSE2S8VJJ,,Acanthosaura Lepidogaster,,,pending,animal,medium,Lezard,,300.00,0,no,no,no,,Acanthosaura Lepidogaster,crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",
819,clover_pending,CBWSB7Q5JGMQC,,Acanthoscurria Geniculato,,,pending,animal,medium,Isopod et Araignee et Fourmis,,100.00,0,no,no,no,,Acanthoscurria Geniculato,crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Isopod et Araignee et Fourmis""",
820,clover_pending,8FSYT7BT7Z2TA,,African House femelle,Serpent,,pending,animal,high,Serpent,,250.00,0,no,no,no,,African House femelle,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
821,clover_pending,RNZ8NZGBPV2HR,,African velvet Gecko (Homopholis Wahlbergii) BB,Lezard,,pending,animal,high,Lezard,,130.00,0,no,no,no,,African velvet Gecko (Homopholis Wahlbergii) BB,crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
822,clover_pending,MC3DS6YRH79PJ,,Agame Peint,Lezard,,pending,animal,high,Lezard,,250.00,0,no,no,no,,Agame Peint,crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
823,clover_pending,FCF1JDSJ20NW4,,Albino Black Ratsnake BB,Serpent,,pending,animal,high,Serpent,,250.00,0,no,no,no,,Albino Black Ratsnake BB,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
824,clover_pending,ZK7SVSHGT67GY,,Albino Champagne Enchi Poss Toffino HR,Serpent,,pending,animal,high,Serpent,,350.00,0,no,no,no,,Albino Champagne Enchi Poss Toffino HR,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
825,clover_pending,GKER8X9RJ1JAP,,Albino Honduran Milksnake AD,Serpent,,pending,animal,high,Serpent,,200.00,,no,no,no,,Albino Honduran Milksnake AD,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
826,clover_pending,T299GWYY3G32W,,Albino Northern Pinesnake Fem,Serpent,,pending,animal,high,Serpent,,600.00,,no,no,no,,Albino Northern Pinesnake Fem,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
827,clover_pending,AZN8JN50BJ3VP,,Amazon Tree Boa AD,Serpent,,pending,animal,high,Serpent,,350.00,,no,no,no,,Amazon Tree Boa AD,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
828,clover_pending,JQ91D37Q5Z4JA,,Amazone Tree Boa BB,Serpent,,pending,animal,high,Serpent,,1500.00,,no,no,no,,Amazone Tree Boa BB,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
829,clover_pending,FBRVTVYEHKHSA,,Amel Tessera Juv,Serpent,,pending,animal,high,Serpent,,300.00,,no,no,no,,Amel Tessera Juv,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
830,clover_pending,ND5E16CHRVS6T,,Anery Honduran Milksnake Male Adult noir,Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Anery Honduran Milksnake Male Adult noir,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
831,clover_pending,ZT04DGDCPHMXY,,Angolan Python,Serpent,,pending,animal,high,Serpent,,800.00,,no,no,no,,Angolan Python,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
832,clover_pending,T9GXC8T5CA92T,,Anole Blue Eye Dwarf (Anolis Pogus),Lezard,,pending,animal,high,Lezard,,60.00,0,no,no,no,,Anole Blue Eye Dwarf (Anolis Pogus),crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
833,clover_pending,HM0K62VHQKGR4,,Anole White Line (Anolis Gingivinus),Lezard,,pending,animal,high,Lezard,,60.00,0,no,no,no,,Anole White Line (Anolis Gingivinus),crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
834,clover_pending,3HHVVX9VD42KR,,Ants Dry Nest 7x7,Isopod et Araignee et Fourmis,,pending,animal,high,Isopod et Araignee et Fourmis,,39.99,0,no,no,no,,Ants Dry Nest 7x7,crear_animal,"Categoría Clover animal existente — mantener ""Isopod et Araignee et Fourmis""",
835,clover_pending,VA8DJN5ZPVQX4,,Ants Fluon PTFE 10ml,Isopod et Araignee et Fourmis,,pending,animal,high,Isopod et Araignee et Fourmis,,19.99,0,no,no,no,,Ants Fluon PTFE 10ml,crear_animal,"Categoría Clover animal existente — mantener ""Isopod et Araignee et Fourmis""",
836,clover_pending,W8JKWKX889DAG,,Ants Foundation nest,Isopod et Araignee et Fourmis,,pending,animal,high,Isopod et Araignee et Fourmis,,34.99,0,no,no,no,,Ants Foundation nest,crear_animal,"Categoría Clover animal existente — mantener ""Isopod et Araignee et Fourmis""",
837,clover_pending,WMW1VFMZEVSVM,,Ants Hydra Nest 7x7,Isopod et Araignee et Fourmis,,pending,animal,high,Isopod et Araignee et Fourmis,,44.99,0,no,no,no,,Ants Hydra Nest 7x7,crear_animal,"Categoría Clover animal existente — mantener ""Isopod et Araignee et Fourmis""",
838,clover_pending,NK87PW0VHAN5E,,Ants Large Outworld,Isopod et Araignee et Fourmis,,pending,animal,high,Isopod et Araignee et Fourmis,,29.99,0,no,no,no,,Ants Large Outworld,crear_animal,"Categoría Clover animal existente — mantener ""Isopod et Araignee et Fourmis""",
839,clover_pending,ZAPG8EZGZYQPM,,Ants Lasius Niger Colony Fondation Nest with Small Outworld,Isopod et Araignee et Fourmis,,pending,animal,high,Isopod et Araignee et Fourmis,,129.99,0,no,no,no,,Ants Lasius Niger Colony Fondation Nest with Small Outworld,crear_animal,"Categoría Clover animal existente — mantener ""Isopod et Araignee et Fourmis""",
840,clover_pending,Q8A1QGZ4NHTM0,,Ants Liquid Feeder,Isopod et Araignee et Fourmis,,pending,animal,high,Isopod et Araignee et Fourmis,,7.49,0,no,no,no,,Ants Liquid Feeder,crear_animal,"Categoría Clover animal existente — mantener ""Isopod et Araignee et Fourmis""",
841,clover_pending,KPJGQS3S8F77T,,Ants Medium Outworld,Isopod et Araignee et Fourmis,,pending,animal,high,Isopod et Araignee et Fourmis,,19.99,0,no,no,no,,Ants Medium Outworld,crear_animal,"Categoría Clover animal existente — mantener ""Isopod et Araignee et Fourmis""",
842,clover_pending,96K6VFA6WNET0,,Ants Nectar 50ml,Isopod et Araignee et Fourmis,,pending,animal,high,Isopod et Araignee et Fourmis,,14.99,0,no,no,no,,Ants Nectar 50ml,crear_animal,"Categoría Clover animal existente — mantener ""Isopod et Araignee et Fourmis""",
843,clover_pending,KD6X5QA9VNQ86,,Ants Queen's Chamber,Isopod et Araignee et Fourmis,,pending,animal,high,Isopod et Araignee et Fourmis,,19.99,0,no,no,no,,Ants Queen's Chamber,crear_animal,"Categoría Clover animal existente — mantener ""Isopod et Araignee et Fourmis""",
844,clover_pending,P9MRQEQ7C75BE,,Ants Small Outworld,Isopod et Araignee et Fourmis,,pending,animal,high,Isopod et Araignee et Fourmis,,14.99,0,no,no,no,,Ants Small Outworld,crear_animal,"Categoría Clover animal existente — mantener ""Isopod et Araignee et Fourmis""",
845,clover_pending,6NA1E18H22NF4,,Ants Starter Kit,Isopod et Araignee et Fourmis,,pending,animal,high,Isopod et Araignee et Fourmis,,34.99,0,no,no,no,,Ants Starter Kit,crear_animal,"Categoría Clover animal existente — mantener ""Isopod et Araignee et Fourmis""",
846,clover_pending,5RNE76W9JFF8J,,Ants Tranquility Nest,Isopod et Araignee et Fourmis,,pending,animal,high,Isopod et Araignee et Fourmis,,54.99,0,no,no,no,,Ants Tranquility Nest,crear_animal,"Categoría Clover animal existente — mantener ""Isopod et Araignee et Fourmis""",
847,clover_pending,NB6VAY9ESCXYJ,,Armadillidium Paraccea 10+,Isopod et Araignee et Fourmis,,pending,animal,high,Isopod et Araignee et Fourmis,,35.00,0,no,no,no,,Armadillidium Paraccea 10+,crear_animal,"Categoría Clover animal existente — mantener ""Isopod et Araignee et Fourmis""",
848,clover_pending,9JR0VXFF2KKCM,,Australian Water Python BB,Serpent,,pending,animal,high,Serpent,,500.00,0,no,no,no,,Australian Water Python BB,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
849,clover_pending,74H6E463CMYJ2,,BallPython Bleu Eyed Lucy BB,Serpent,,pending,animal,high,Serpent,,600.00,,no,no,no,,BallPython Bleu Eyed Lucy BB,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
850,clover_pending,G5ZD44QVB0KZY,,Banana Enchi Poss.OD Poss.YB M AC,Serpent,,pending,animal,high,Serpent,,400.00,,no,no,no,,Banana Enchi Poss.OD Poss.YB M AC,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
851,clover_pending,QPDQ264SPB84A,,Banana Enchi YB Het Pied Poss OD Male Juv.,Serpent,,pending,animal,high,Serpent,,350.00,0,no,no,no,,Banana Enchi YB Het Pied Poss OD Male Juv.,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
852,clover_pending,0P9SBAF6TB3SC,,Banana Enchi YB Poss.OD,Serpent,,pending,animal,high,Serpent,,450.00,,no,no,no,,Banana Enchi YB Poss.OD,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
853,clover_pending,V5A7CZGCDZ9Z2,,Banana Pied YB M BB,Serpent,,pending,animal,high,Serpent,,1000.00,,no,no,no,,Banana Pied YB M BB,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
854,clover_pending,A0QVGQ5WAJ178,,Banana Pinstripe DM,Serpent,,pending,animal,high,Serpent,,200.00,,no,no,no,,Banana Pinstripe DM,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
855,clover_pending,SWWVFDAKMNHQG,,Barbu hypo citrus bb,Lezard,,pending,animal,high,Lezard,,200.00,0,no,no,no,,Barbu hypo citrus bb,crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
856,clover_pending,EPZHV1R5NFMYM,,Basilic Vert BB (Baby Green Basilick),Lezard,,pending,animal,high,Lezard,,85.00,0,no,no,no,,Basilic Vert BB (Baby Green Basilick),crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
857,clover_pending,YSPFZD55ZH5Y8,,Bearded Henrylawsoni,Lezard,,pending,animal,high,Lezard,,500.00,0,no,no,no,,Bearded Henrylawsoni,crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
858,clover_pending,D74AJRJ2ZDZR0,,Betta Catappa Leaf,,,pending,product,medium,Decoration,decor,3.99,0,no,no,no,,Betta Catappa Leaf,bulk_create_product,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",
859,clover_pending,HN2EKX97B5Y5P,,Black & White Tegu BB,Lezard,,pending,animal,high,Lezard,,500.00,0,no,no,no,,Black & White Tegu BB,crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
860,clover_pending,EJ8EYGJFW0B8P,,Black African House Snake Male BB,Serpent,,pending,animal,high,Serpent,,300.00,,no,no,no,,Black African House Snake Male BB,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
861,clover_pending,2C79SK4WFEQGT,,Black Pastel GHI Mojave Fem D.O.M,Serpent,,pending,animal,high,Serpent,,600.00,,no,no,no,,Black Pastel GHI Mojave Fem D.O.M,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
862,clover_pending,QS83EKS5WRJS2,,Black pewter Bamboo poss ENchi poss yellowbelly (Dan U),Serpent,,pending,animal,high,Serpent,,600.00,,no,no,no,,Black pewter Bamboo poss ENchi poss yellowbelly (Dan U),crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
863,clover_pending,893GFT533P3PE,,Black rat snake,Serpent,,pending,animal,high,Serpent,,200.00,,no,no,no,,Black rat snake,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
864,clover_pending,VH472Z5X04F34,,Blate Discoid,,,pending,review,low,,,2.00,0,no,no,no,,Blate Discoid,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
865,clover_pending,8Z6W473ZWXGRE,,Blood Python Matrix,Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Blood Python Matrix,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
866,clover_pending,E334E0NNA0CD6,,Blue Tongue Nouvelle Guinee BB,Lezard,,pending,animal,high,Lezard,,400.00,0,no,no,no,,Blue Tongue Nouvelle Guinee BB,crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
867,clover_pending,H6W78NJ1JT8Q8,,Blue Tongue Sking Male,Lezard,,pending,animal,high,Lezard,,434.88,0,no,no,no,,Blue Tongue Sking Male,crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
868,clover_pending,VECTWC5YBSSPJ,,Blue Tongue Skink BB,Lezard,,pending,animal,high,Lezard,,300.00,0,no,no,no,,Blue Tongue Skink BB,crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
869,clover_pending,50RD1AED49TAG,,Blue Tree Monitor BB,Lezard,,pending,animal,high,Lezard,,2600.00,0,no,no,no,,Blue Tree Monitor BB,crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
870,clover_pending,3EK0J2WXT0Q70,,Boa AD Sunglow Fem. Stav,Serpent,,pending,animal,high,Serpent,,500.00,,no,no,no,,Boa AD Sunglow Fem. Stav,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
871,clover_pending,206FC9R40WHCM,,Boa Alb Roswell Sibbling M,Serpent,,pending,animal,high,Serpent,,500.00,,no,no,no,,Boa Alb Roswell Sibbling M,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
872,clover_pending,XBBG4KSNFKZ4J,,Boa Albino Femelle Jeune Adulte,Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Boa Albino Femelle Jeune Adulte,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
873,clover_pending,FA8N802751WG8,,Boa Albino Motley Poss. Het Snow (Mike) mâle,Serpent,,pending,animal,high,Serpent,,450.00,,no,no,no,,Boa Albino Motley Poss. Het Snow (Mike) mâle,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
874,clover_pending,Y1NZ073Y3G5SA,,Boa Anery 50% Het Albino ( Poss Het Snow Juju ),Serpent,,pending,animal,high,Serpent,,200.00,,no,no,no,,Boa Anery 50% Het Albino ( Poss Het Snow Juju ),crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
875,clover_pending,Q676DQZNW5SA6,,Boa Anery Motley 100% Het VPI femelle,Serpent,,pending,animal,high,Serpent,,300.00,,no,no,no,,Boa Anery Motley 100% Het VPI femelle,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
876,clover_pending,6RBXM5GYMHYTM,,Boa Anery possible het. Albino ( snow),Serpent,,pending,animal,high,Serpent,,225.00,,no,no,no,,Boa Anery possible het. Albino ( snow),crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
877,clover_pending,WT1NQ11GY2838,,Boa Arabesque,Serpent,,pending,animal,high,Serpent,,400.00,,no,no,no,,Boa Arabesque,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
878,clover_pending,QP4YA5QKS1W8E,,Boa BCC,Serpent,,pending,animal,high,Serpent,,350.00,,no,no,no,,Boa BCC,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
879,clover_pending,6ERH9FJJWF9A6,,Boa BCC BCI Femelle Bébé,Serpent,,pending,animal,high,Serpent,,400.00,,no,no,no,,Boa BCC BCI Femelle Bébé,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
880,clover_pending,0M7Q19PVE98GA,,Boa Const. Anery BB RC,Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Boa Const. Anery BB RC,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
881,clover_pending,3D4ZGKNDXA97C,,Boa Constrictor Jungle Hypo Het. VPI Micka Fem,Serpent,,pending,animal,high,Serpent,,600.00,,no,no,no,,Boa Constrictor Jungle Hypo Het. VPI Micka Fem,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
882,clover_pending,VMQEAZ8EVFP2W,,Boa Costa Rica Femelle,Serpent,,pending,animal,high,Serpent,,400.00,,no,no,no,,Boa Costa Rica Femelle,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
883,clover_pending,G10M8JHYS0S5J,,Boa Dumeril BB,Serpent,,pending,animal,high,Serpent,,350.00,,no,no,no,,Boa Dumeril BB,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
884,clover_pending,R943QBCN9HZAW,,Boa Emeraude Male AD,Serpent,,pending,animal,high,Serpent,,1500.00,,no,no,no,,Boa Emeraude Male AD,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
885,clover_pending,T48CSMJ5HYNGG,,Boa Fem Motley D.o.m,Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Boa Fem Motley D.o.m,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
886,clover_pending,S21065DPB0JRG,,Boa Het. Roswell M^DOM,Serpent,,pending,animal,high,Serpent,,300.00,,no,no,no,,Boa Het. Roswell M^DOM,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
887,clover_pending,N8V8TQJ24XM96,,Boa Het. VPI femelle,Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Boa Het. VPI femelle,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
888,clover_pending,9ERWYECT9P80A,,Boa Hypo Femelle adulte 5 ans,Serpent,,pending,animal,high,Serpent,,300.00,,no,no,no,,Boa Hypo Femelle adulte 5 ans,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
889,clover_pending,8HRE9SMGD028P,,Boa Hypo Jungle Het.VPI BB,Serpent,,pending,animal,high,Serpent,,200.00,,no,no,no,,Boa Hypo Jungle Het.VPI BB,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
890,clover_pending,NNS4QW64TEMF4,,Boa Hypo Jungle Het.VPI male ( d.o.m. ),Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Boa Hypo Jungle Het.VPI male ( d.o.m. ),crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
891,clover_pending,HJWVS3WPJMAV2,,Boa Hypo Motley Het Moon AD male,Serpent,,pending,animal,high,Serpent,,200.00,,no,no,no,,Boa Hypo Motley Het Moon AD male,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
892,clover_pending,02WHHV7FRZMWM,,Boa IMG BB 100% Het.Anery. 50% Poss Het. Alb.,Serpent,,pending,animal,high,Serpent,,1000.00,,no,no,no,,Boa IMG BB 100% Het.Anery. 50% Poss Het. Alb.,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
893,clover_pending,0RFJG69TSMMWA,,Boa IMG Het Albino fem,Serpent,,pending,animal,high,Serpent,,1000.00,,no,no,no,,Boa IMG Het Albino fem,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
894,clover_pending,2EVB6AA7281VT,,Boa IMG Hypo. Jungle Het.Albino,Serpent,,pending,animal,high,Serpent,,1600.00,,no,no,no,,Boa IMG Hypo. Jungle Het.Albino,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
895,clover_pending,Y6TA9C679JA94,,Boa Jungle ( Chain ) 100% Het. VPI,Serpent,,pending,animal,high,Serpent,,900.00,,no,no,no,,Boa Jungle ( Chain ) 100% Het. VPI,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
896,clover_pending,96NXZG3C3QWJJ,,Boa Leopard,Serpent,,pending,animal,high,Serpent,,450.00,,no,no,no,,Boa Leopard,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
897,clover_pending,B77070A2NGT52,,Boa Leopard 66% Het. Alb,Serpent,,pending,animal,high,Serpent,,425.00,,no,no,no,,Boa Leopard 66% Het. Alb,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
898,clover_pending,YXG31WAKC63KA,,Boa Leopard Hypo BB male,Serpent,,pending,animal,high,Serpent,,750.00,,no,no,no,,Boa Leopard Hypo BB male,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
899,clover_pending,HE4VXWH8JNYZM,,Boa Male Napalm,,,pending,animal,medium,Serpent,,175.00,0,no,no,no,,Boa Male Napalm,crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Serpent""",
900,clover_pending,NA6B99QB3D150,,Boa Motley Het Leo  ( d.o.m ),Serpent,,pending,animal,high,Serpent,,400.00,,no,no,no,,Boa Motley Het Leo  ( d.o.m ),crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
901,clover_pending,S9T7Z7TBRJJ1G,,Boa Motley Poss Het Snow MVV,Serpent,,pending,animal,high,Serpent,,150.00,,no,no,no,,Boa Motley Poss Het Snow MVV,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
902,clover_pending,SN9KQ338ZCVBA,,Boa Pastel Femelle,Serpent,,pending,animal,high,Serpent,,300.00,,no,no,no,,Boa Pastel Femelle,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
903,clover_pending,VMXQFXDSSRJ08,,Boa Poss Super Ghost Het VPI Femelle,,,pending,animal,medium,Serpent,,450.00,0,no,no,no,,Boa Poss Super Ghost Het VPI Femelle,crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Serpent""",
904,clover_pending,JHBESTSJ5ANY2,,Boa Poss Super Hypo Male 100% Het.vpi,Serpent,,pending,animal,high,Serpent,,300.00,,no,no,no,,Boa Poss Super Hypo Male 100% Het.vpi,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
905,clover_pending,FFYVAHK47YEDW,,Boa Poss. Super Hypo Motley Het VPI Mâle,Serpent,,pending,animal,high,Serpent,,250.00,0,no,no,no,,Boa Poss. Super Hypo Motley Het VPI Mâle,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
906,clover_pending,FVCMVTXC9TKX2,,Boa RTL Hypo 100% het Blood Het anery et het Albino 25% Male,Serpent,,pending,animal,high,Serpent,,280.00,,no,no,no,,Boa RTL Hypo 100% het Blood Het anery et het Albino 25% Male,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
907,clover_pending,7ZNMAGWYBPTYG,,Boa RTL super Hypo 100% Het BLood 25% het anery 25% het albino Femelle (CK),Serpent,,pending,animal,high,Serpent,,280.00,,no,no,no,,Boa RTL super Hypo 100% Het BLood 25% het anery 25% het albino Femelle (CK),crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
908,clover_pending,WW1M57HCRJT36,,Boa Reg Het Leo 100% Het Albino F BB,Serpent,,pending,animal,high,Serpent,,225.00,,no,no,no,,Boa Reg Het Leo 100% Het Albino F BB,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
909,clover_pending,FGVTZM0Z2NWA4,,Boa Reg Het. Anery Just,Serpent,,pending,animal,high,Serpent,,150.00,,no,no,no,,Boa Reg Het. Anery Just,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
910,clover_pending,YG1JD9QH20398,,Boa Reg Stav Line Jess,Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Boa Reg Stav Line Jess,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
911,clover_pending,ABKY44NGFXCCW,,Boa Stav Line Jungle BB J.E.S.S,Serpent,,pending,animal,high,Serpent,,450.00,,no,no,no,,Boa Stav Line Jungle BB J.E.S.S,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
912,clover_pending,JN0R0FJ8R6V86,,Boa Sunglow Fem. Juv. Consigne,Serpent,,pending,animal,high,Serpent,,275.00,,no,no,no,,Boa Sunglow Fem. Juv. Consigne,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
913,clover_pending,F01G0CMPJTRRE,,Boa Sunglow Poss het Moon Sharp,Serpent,,pending,animal,high,Serpent,,500.00,,no,no,no,,Boa Sunglow Poss het Moon Sharp,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
914,clover_pending,HFRPZPZPNR6TM,,Boa T+ Poss. Super Sunglow BB RC,Serpent,,pending,animal,high,Serpent,,450.00,,no,no,no,,Boa T+ Poss. Super Sunglow BB RC,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
915,clover_pending,5ZR5S78W5QMJ4,,Boa VPI mâle,Serpent,,pending,animal,high,Serpent,,600.00,,no,no,no,,Boa VPI mâle,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
916,clover_pending,26CFPAR446HRC,,Boa femelle Motley T+ Francis,Serpent,,pending,animal,high,Serpent,,400.00,,no,no,no,,Boa femelle Motley T+ Francis,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
917,clover_pending,CQFBPK4J66DKP,,Boa hypo Jungle femelle (jess),Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Boa hypo Jungle femelle (jess),crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
918,clover_pending,66X71X6AFCRV0,,Boa motley male bb,Serpent,,pending,animal,high,Serpent,,250.00,0,no,no,no,,Boa motley male bb,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
919,clover_pending,VTM955D3XQ7JG,,Boa régulier 100% het VPI mâle,Serpent,,pending,animal,high,Serpent,,200.00,,no,no,no,,Boa régulier 100% het VPI mâle,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
920,clover_pending,26Q09S5R4XRK6,,"Boa super ghost hypo, motley het VPI femelle",Serpent,,pending,animal,high,Serpent,,450.00,,no,no,no,,"Boa super ghost hypo, motley het VPI femelle",crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
921,clover_pending,2S1M2J94XRPCP,,Brazilian Rainbow Boas BB,Serpent,,pending,animal,high,Serpent,,300.00,,no,no,no,,Brazilian Rainbow Boas BB,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
922,clover_pending,KCSV80ZPWJHJA,,Bresilian BRB BB Mart,Serpent,,pending,animal,high,Serpent,,200.00,,no,no,no,,Bresilian BRB BB Mart,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
923,clover_pending,7ZGMKT2D2ASFG,,Bullsnake Albino BB,Serpent,,pending,animal,high,Serpent,,450.00,,no,no,no,,Bullsnake Albino BB,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
